Index,Direction,Type,Format,Frame ID,Length,Datas(Hex),Status,Time
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A3 00 00 ,Success,00:02:33.237.200
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 09 60 0E 81 00 00 ,Success,00:02:33.238.200
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:33.239.200
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:33.336.100
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A3 00 00 ,Success,00:02:33.337.200
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 09 60 0E 7E 00 00 ,Success,00:02:33.338.200
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:33.339.200
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:33.436.100
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A3 00 00 ,Success,00:02:33.437.300
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 85 00 00 ,Success,00:02:33.438.200
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:33.439.300
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:33.536.200
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A3 00 00 ,Success,00:02:33.537.300
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 81 00 00 ,Success,00:02:33.538.300
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:33.539.300
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:33.636.200
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A2 00 00 ,Success,00:02:33.637.300
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 09 60 0E 7F 00 00 ,Success,00:02:33.638.300
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:33.639.300
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:33.736.200
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A2 00 00 ,Success,00:02:33.737.300
CAN2,Receive,Extended,Data,0x0A010003,8,2F CC 09 60 0E 7F 00 00 ,Success,00:02:33.738.300
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:33.739.300
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:33.836.200
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A1 00 00 ,Success,00:02:33.837.300
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 7E 00 00 ,Success,00:02:33.838.300
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:33.839.300
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:33.936.200
CAN2,Receive,Extended,Data,0x0A010002,8,12 4D 00 00 11 A1 00 00 ,Success,00:02:33.937.300
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 79 00 00 ,Success,00:02:33.938.300
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:33.939.300
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:34.036.200
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A3 00 00 ,Success,00:02:34.037.400
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 09 60 0E 7E 00 00 ,Success,00:02:34.038.400
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:34.039.400
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:34.136.300
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A3 00 00 ,Success,00:02:34.137.400
CAN2,Receive,Extended,Data,0x0A010003,8,2F CC 09 60 0E 76 00 00 ,Success,00:02:34.138.400
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:02:34.139.400
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:02:34.236.300
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A1 00 00 ,Success,00:02:34.237.400
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 76 00 00 ,Success,00:02:34.238.400
